"rest_num","rest_name","rest_img","rest_addr","rest_menu","rest_time","rest_detail"
848,[백년가게]성천막국수,847,서울특별시 동대문구 답십리로48나길 2,막국수,"11:30 ~ 21:00 (브레이크 타임 15:00 ~ 17:00 / 라스트 오더 20:30)","1966년 1대 조규현 대표(부친)가 평남막국수라는 상호로 시작하였으며, 고향인 평안남도 성천군 지명을 이용하여 현재의 성천막국수로 자리잡은 곳이다.
대표 메뉴는 음식 솜씨가 유난히도 좋은 모친의 손맛과 정성이 담긴 막국수, 짠지 동치미 무, 삼겹살 제육으로 어머님이 해오시던 그 맛 그대로 지키면서 1980년부터 현재까지 3대(三代)째 전통 가업으로 성장하고 있다. 성천막국수만의 단순하지만 독특한 깊은 맛은 2~30년째 방문하는 단골 손님들로 북적이며, 최근에는 젊은 사람들의 발길도 늘어나 남녀노소가 즐겨 찾는 명소가 된 곳이다."
849,청담돈,848,서울특별시 강남구 도산대로49길 11 IVY빌딩,"청담 카이센동, 특상 청담 카이센동, 혼마구로 우니 카니통, 사케 이쿠라 우니동",매일 11:30 ~ 22:00 (21:30 라스트 오더),압구정로데오거리 카이센동 맛집
850,일치,849,서울특별시 강남구 언주로149길 8,"생 브라타치즈 복주머니, 램 라구","화~금 11:30~22:00 (15:00~17:30 브레이크타임) / 토,일 12:00~22:00 (15:00~17:00 브레이크타임)",조용하고 차분한 이탈리아 맛집
851,리틀넥 청담,850,서울특별시 강남구 도산대로51길 17 압구정불스,"하우스 샐러드, 하우스 스테이크, 고구마 프라이즈","11:00 ~ 21:00(15:00 ~ 17:00 브레이크타임 14:30, 20:30 라스트오더) 금,토,일요일 브레이크 타임 없음",색감이 예쁜 청담 브런치 맛집
852,이오로비스트로,851,서울특별시 성동구 연무장5길 18 에이치디앤텍빌딩,"매콤명란파스타, 참치노리마끼",매일 11:00 ~ 21:00(브레이크타임 15:00 ~ 17:00 라스트오더 20:30),파스타와 연어가 맛있는 데이트 맛집
853,목꾸안,852,서울특별시 동대문구 회기로 135,퍼남 / 분짜,"11:00~22:00",베트남 북부 하노이식 정통요리 전문점
854,스시선수,853,서울특별시 강남구 도산대로45길 6 호림아트센터 2빌딩,"점심스시세트, 점심사시미세트","매일 10:00 ~ 22:00(브레이크타임 15:00 ~ 17:00, 라스트오더 14:00, 20:00)",도산공원 인근 오마카세 잘하는 일식집
855,순천집,854,서울특별시 동작구 노량진로 80,벌교 참꼬막,"11:00 ~ 22:00 / 14:30 ~ 17:00 브레이크 타임","서울 동작구 노량진에 위치한 순천집은 전국 각지에서 공수한 신선한 해산물로 남도 요리를 선보이는 식당이다. 대표 메뉴는 벌교에서 올라온 통통하게 살이 오른 참꼬막을 부드럽고 쫄깃하게 쪄 내 짙은 바다의 풍미를 느낄 수 있는 '벌교 참꼬막'이다. 신선한 참꼬막 회와 무침을 잘한다고 입소문이 나 있지만, 키조개 샤부샤부 및 9가지 해산물을 코스로 맛볼 수 있는 남도 코스요리도 인기 있는 메뉴이다. 그 외 주꾸미와 낙지, 홍어로 만드는 요리도 판매한다. 기본 밑반찬도 다양하고 푸짐하며 마지막에 나오는 매생이 죽까지 만족할만한 남도 음식을 맛볼 수 있는 곳으로 이름나 있다. SBS <생방송 투데이> 2,785회 (2021.03.22)에 '참꼬막 데침'으로 소개되면서 웨이팅이 더욱더 많아졌으므로 사전에 예약하고 방문해야 편하게 음식을 즐길 수 있다."
856,몽고네,855,서울특별시 강남구 선릉로155길 5,"쉐프 스페셜 시즌코스메뉴, 성게알 어란파스타",화요일~토요일 12:00~15:00 (단품 및 클라시코 런치 코스13:30 라스트오더 / 15:00~17:30 브레이크 타임 / 7:30~22:30클라시코 디너 코스 또는 쉐프 시즌 코스 20:00 라스트오더),정성담은 클래식 이탈리아 정통 레스토랑
857,리브나 Rivna,856,서울특별시 성동구 뚝섬로 366-46,코스,"18:30~22:00",재마카세 조용히 즐기는 최고의 코스요리
858,코지인무르무르,857,서울특별시 동대문구 회기로 139,고르곤졸라 뇨끼,"월 ~ 토 10:50 ~ 21:40 (브레이크 타임 14:50 ~ 16:50), 일요일 10:50 ~ 20:20 (브레이크 타임 14:50 ~ 16:50)",햇살이 바취는 따스한 식당
859,세상의모든아침,858,경기도 이천시 서이천로 449-79,"콰트로 포르마지오 피자, 안심 스테이크 샐러드","월~금요일 11:40~21:00(브레이크 타임 16:00~17:40, 라스트 오더 15:30, 20:30), 토~일요일 12:00~21:00(브레이크 타임 16:00~17:40)","맛과 분위기,쉼을 함께 즐기는 레스토랑"
860,모스가든,859,서울특별시 강남구 논현로139길 12,베트남식 그릴치킨,"10:30~21:30 (BREAK TIME 14:30~17:30)",이끼로 뒤덮인 정원이라는 의미의 서울 강남의 추천 데이트 코스
861,펄쉘,860,서울특별시 강남구 도산대로55길 45 십이.이.사.칠빌딩,"Oyster platter,Raw scallops,Brandade de morue",매일 17:00 ~ 01:00 (00:00 라스트오더),"365일 신선한 프랑스 굴요리 전문점"
862,성수족발,861,서울특별시 성동구 아차산로7길 7,족발,"12:00-22:00브레이크 타임: 15:00~17:00",서울 3대 족발로 불리는 성수족발
863,가조쿠,862,서울특별시 성동구 연무장길 31-2,"냉소바, 가조쿠소바",매일  11:00 ~ 20:00(브레이크타임 14:30 ~ 17:00 라스트오더 19:30),기본에 충실한 성수동 소바 맛집
864,다온 바이뱀부,863,서울특별시 강남구 학동로25길 39,"160,000, 한우, 고급 한식",매일 17:00 ~ 22:30(16:00~17:00 브레이크타임 / 22:00 라스트 오더),도심 속 정원이 예쁜 한우고기 전문점
865,대풍간장게장생선구이,864,서울특별시 서초구 신반포로45길 9-26,고등어구이,"10:00 ~ 23:00",대풍은 생선구이 전문점으로 노릇노릇하고 바삭하게 구운 생선구이를 맛볼 수 있다. 이외에도 식사류로 간장게장백반을 즐길 수 있다.
866,미오 도쿄 다이닝,865,서울특별시 성동구 연무장5가길 7 성수역 현대테라스타워,"도쿄 수제 함바그 고젠 (데미그라스 소스), 함바그와 치킨에 만남","월 - 금  11:30 ~ 21:00, 토요일 12:00 ~ 21:00 (브레이크타임 15:00 ~ 17:30 라스트오더 20:30)",일본 가정식 햄버그스테이크를 맛볼 수 있는 곳
867,다운타우너 청담,866,서울특별시 강남구 도산대로53길 14,아보카도버거 / 베이컨치즈버거 / 갈릭버터프라이즈,"11:00 ~ 21:00",Downtown(도시 혹은 시내)에서 유래한 'Downtowner'는 이름에서 느낄 수 있듯 바쁜 도시인들이 빠르고 편하게 즐겨 먹을 수 있는 고품질의 Fast&Premium 수제 버거를 판매하고 있다. 또한 수제 맥주와 함께 준비되어 있는 프라이즈 및 치킨 메뉴는 간단한 식사 및 맥주 안주로 즐길 수 있다.
868,메종 드 라 카테고리,867,서울특별시 강남구 선릉로 826,초당옥수수빙수 / 허니 피치 빙수 / 오일 파스타,화요일~일요일 11:00 - 22:00 (라스트오더 ~20:30) / 쉬는시간 17:00 - 17:30,식사부터 디저트까지 맛있는 미슐랭 프렌치 레스토랑
869,스탠서울,868,서울특별시 성동구 연무장길 33 삼일금속영업부,싱글버거,월 - 금  11:00 ~ 24:00 토 - 일 13:00 ~ 24:00 (브레이크타임 14:00 ~ 16:00),사계절 새로운 맥주를 경험할 수 있는 캐주얼 펍
870,HDD피자,869,서울특별시 성동구 성수이로7길 46,"Pepperoni(숙성 페페로니 피자), Cheese(치즈피자)",매일 12:00 ~ 22:00,새롭게 떠오른 성수동 힙한 피자집
871,강다짐 삼각김밥 성수점,870,서울특별시 성동구 아차산로7길 18,"삼각김밥 모듬 세트, 강모듬 세트",매일 09:00 ~ 20:00,편의점 보다 싸고 맛있는 삼각김밥 전문점
872,마제스티 타바론 티 라운지,871,서울특별시 강남구 도산대로 327,TEA,"11:30~22:00",전망 좋고 대화하기 좋은 차 전문 레스토랑
873,호랑이 초밥,872,서울특별시 성동구 아차산로7길 14,"런치호랑이모듬, 런치호랑이특","11:30 ~ 22:00 (브레이크타임 15:00 ~ 17:00)",가성비도 서비스도 좋은 성수동 초밥집
874,고운 돈카츠,873,서울특별시 성동구 아차산로 92 S TOWER,"등심카츠, 안심카츠","월 - 금  11:00 ~ 21:00 (브레이크타임 15:00 ~ 17:00 / 라스트오더 14:30, 20:30) 토요일 12:00 ~ 21:00 (브레이크타임 16:00 ~ 17:00 / 라스트오더 15:30, 20:30)",부드러운 돈가스와 돈지루가 있는 맛집
875,덕후선생,874,서울특별시 강남구 선릉로 822 메가와이즈빌딩,북경오리,"11:20~22:00(브레이크 타임 14:30~17:00, 토~일요일 브레이크 타임 15:30~17:00)",힙한 분위기 북경오리 전문 중식당
876,포레스트 청담,875,서울특별시 강남구 선릉로 803 이니셜타워Ⅱ,"트러플 뇨끼, 블루베리 크로플","11:00~24:00(금,토 새벽 01:00)",데이트 코스로 이름난 청담동 다이닝 레스토랑
877,스시코우지,876,서울특별시 강남구 도산대로 318 SB타워,"런치카운더 스시오마카세, 디너카운터 오마카세","12:00~22:00(브레이크 타임 14:00~17:30)",일본인 셰프가 운영하는 청담동 정통 스시집
878,멜라,877,서울특별시 성동구 연무장길 39-25,"프렌치토스트, 미나리봉골레","10:30 ~ 20:00 (라스트오더 19:10)",조용하고 깔끔하고 예쁜 브런치 카페
879,그믐족발 성수점,878,서울특별시 성동구 성수이로7길 38,"꽈리튀김족발, 앞다리",월 - 금  16:00 ~ 22:00 토 - 일 13:00 ~ 22:00(라스트오더 21:30),꽈리 튀김 족발을 맛볼 수 있는 곳
880,자연석돌구이,879,서울특별시 강남구 언주로148길 9,"대표삼겹살, 차돌박이, 칼국수, 오징어불고기(2인)","11:00 ~ 22:30",돌판위에 구워먹는 대패삼겹살 맛집
881,다포케 성수점,880,서울특별시 성동구 연무장길 41,"하와이안 클레식 포케 M, 하와이안 클레식 포케 L","월 - 금  11:30 ~ 21:00 토- 일 11:30 ~ 20:30 (브레이크타임 15:00 ~ 16:30, 주말 브레이크타임 없음)",하와이안 음식 포케를 만날 수 있는 곳
882,썬더버드 청담점,881,서울특별시 강남구 압구정로60길 18 SG DINEHILL빌딩,참치 포케 덮밥,"11:00 ~ 21:00 (주문마감 20:30)","※ 식품의약품안전처 음식점 위생등급 : 매우 우수(2017년)

자신의 몸을 사랑하는 사람 방문 필수! 다이어트하는 사람, 몸을 유지하고 싶은 사람이라면 한 번쯤 방문해야 할 썬더버드 청담점. ‘Eat Clean, Live Lean’을 모토로 건강하고 깨끗한 음식을 통해 더 나은 수준의 라이프 스타일을 제공하고자 노력하는 이상적인 레스토랑이다. 이곳은 혈당조절에 도움 주는 현미, 흑현미, 퀴노아로 밥을 짓고 유기농 통밀로 만든 파스타와 메밀면을 사용한다. 또한, 슈퍼푸드인 스펠트밀에 곤약과 코코넛오일을 넣어 배합한 천연 발효종 빵을 제공해 밀가루 알레르기가 있는 사람도 안심할 수 있다."
883,"10꼬르소꼬모 청담점",882,서울특별시 강남구 압구정로 416,후루티 디 마레 카펠리니,"12:00 ~ 21:00브레이크타임 16:30 ~ 18:00",편집숍과 함께하는 카페
884,투뿔등심 논현 본점,883,서울특별시 강남구 언주로148길 19 청호빌딩,투뿔 숙성 등심,"매일 11:30 ~ 22:00(15:00 ~ 17:00 브레이크타임 토, 일은 없음)",삼원가든의 맛을 그대로 계승한 한우 맛집
885,꼴라주,884,서울특별시 서초구 신반포로 176,꼴라주 오리지널 함박스테이크,"11:00 ~ 21:30",농림축산식품부 제공 안심식당 선정
886,밀화,885,서울특별시 서초구 신반포로 176,샤부샤부 / 국수 전골,"11:00 ~ 21:30","※ 식품의약품안전처 음식점 위생등급 : 매우 우수(2017년)
서울 강남 센트럴시티터미널과 연결된 신세계백화점 식당 층, 그 안에 35년 전통의 샤부샤부 국수 전골집 밀화가 자리 잡고 있다. 끓는 육수에 채소와 소고기를 넣으면 국수 전골 완성. 생면이라 익히는데 생각보다 오랜 시간이 걸리지만, 간 맞추기까지 직원이 모두 해주니 고객은 국수가 익기만 기다리면 된다.
대표 메뉴는 생면으로 즐기는 샤부샤부와 국수 전골이다. 고기는 비린 맛이 전혀 없고, 부드러우며, 소스와 잘 어우러진다. 들어가는 채소는 종류가 다양하고, 신선해 더 맛있는 육수를 만들어낸다."
887,화니 신세계 강남점,886,서울특별시 서초구 신반포로 176,전주비빔밥,"11:00 ~ 21:00",귀한 식재료로 전통의 맛을 살리다
888,타마린드,887,서울특별시 서초구 신반포로 176,월남쌈,"11:00 ~ 21:30",이국적인 인테리어와 정갈한 가정식 베트남 요리가 일품인 식당
889,정식당,888,서울특별시 강남구 선릉로158길 11,안심스테이크,"12:00 ~ 22:00 (주말 11:00 ~ 24:00)","특별한 날, 특별한 한식"
890,텐바,889,서울특별시 성동구 연무장길 41-22,"사시미 모리아와세 2인, 도미 카르파치오","17:30 ~ 24:00",세프의 손길이 느껴지는 모던 일식 레스토랑
891,성수부두,890,서울특별시 성동구 연무장길 41-26,"조개찜4일, 조개찜3인","월 - 금  16:00 ~ 24:00, 토요일 14:00 ~ 24:00 (라스트오더 22:30)",싱싱한 조개를 취급하는 기분 좋은 조개 요리집
892,굿갓레스토랑 성수역점,891,서울특별시 성동구 연무장길 41-22,"이베리코 토마호크 (250g), 알프레도 치킨 크림 파스타",화 - 수  11:30 ~ 22:00 목요일 11:30 ~ 23:00 금요일 11:30 ~ 24:00 토요일 12:30 ~ 24:00 일요일 12:30 ~ 22:00 (브레이크타임 15:00 ~ 17:00 토-일 브레이크타임 없음),루프탑이 예쁜 스테이크 & 파스타 레스토랑
893,직화삼곱,892,서울특별시 성동구 아차산로 97 남영빌딩,"꿀삼세트, 숯불뼈구이세트",월 - 금  14:00 ~ 22:50 토 - 일 13:00 ~ 21:50(라스트오더 21:50),성수동 회식하기 좋은 숙성 고기 전문점
894,영동민물장어,893,서울특별시 강남구 언주로148길 8,강화갯벌장어,"평일 11:30 - 01:00 , 일요일 11:30 - 22:00",삼겹살 가게와 안심 가게의 콜라보
895,상암일미락,894,서울특별시 마포구 성암로13길 40,통삼겹살,"12:00 - 23:00",국내산 숙성 돼지고기를 즐길 수 있는 맛집
896,천하제일 솥뚜껑,895,서울특별시 성동구 성수이로7길 27 서울숲코오롱디지탈타워,"천하제일 스페셜, 돼지윗갈비살(160g)","매일 11:00 ~ 22:00 (브레이크타임 14:30~17:00, 일요일 브레이크타임 없음)",회식 장소로 좋은 숯불 고깃집
897,문화식당,896,서울특별시 성북구 혜화로 88,오므라이스,"11:30~22:00(브레이크 타임 16:00~17:00, 라스트 오더 20:30)",성북동 전망 좋은 퓨전 음식점
898,시옹마오,897,서울특별시 성동구 연무장7길 7-1 린빌딩,어향가지,"수 - 토  11:00 ~ 21:00 일요일 11:30 ~20:30 (브레이크타임 15:00 ~ 17:30 라스트오더 14:30, 20:30, 일요일 라스트오더 20:00)",이색적인 덮밥들이 맛있는 아시아음식 전문점
899,마블상회,898,서울특별시 성동구 연무장7길 7,"황제주물럭, 와규진갈비살","월 - 토  15:00 ~ 24:00, 일요일 12:00 ~ 24:00",진갈비살로 유명한 고기 요리점
900,치우,899,서울특별시 성동구 연무장7길 7,"양송이폭탄, 토마토&리조또, 뇨끼","11:30-23:00(브레이크타임 15:00-17:00)",힙한 음악과 함께 즐거운 식사
901,토라카츠,900,서울특별시 성북구 장월로1길 90,제주 흑돼지 모듬카츠,"11:30 ~ 20:30 (브레이크타임 14:30 ~ 17:30)",바삭하면서도 부드러운 제주 흑돼지 돈카츠 전문점
902,더클래스 청담,901,서울특별시 강남구 압구정로60길 17-5,뷔페식,매일 10:00 - 22:00,"커플이 원하는 컨셉, 컬러, 타임에 맞춰서 웨딩이 가능한 450평의 커스터마이즈 웨딩홀이다.
웨딩 외에도 돌잔치 등 프라이빗 파티부터 기업세미나, 리셉션 및 애프터 파티등 다양한 비즈니스 파티도 가능하다."
